Talhao;Plantio;IdParcela;AreaParc;DataPlantio;DataColeta;Linha;Arvore;Fuste;Cap;Ht;Categoria1;Categoria2;Inclinacao;CoordenadaX;CoordenadaY;Observacao
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;6;5;1;50.9;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;3;2;1;56.9;26.9;DOMINANTE;;0;-5397934517;-2051464374;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;7;2;1;49.6;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;7;1;1;46.7;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;6;6;1;46.9;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;7;3;1;;;FALHA;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;7;4;1;60.3;29.8;DOMINANTE;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;7;5;1;57.3;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;1;1;1;53.2;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;1;2;1;51.5;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;1;3;1;51.1;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;1;4;1;57.5;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;2;1;1;53.1;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;2;2;1;49.2;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;2;3;1;55.6;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;7;2;1;51.7;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;2;4;1;53.3;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;2;6;1;42.3;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;3;1;1;44.7;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;3;2;1;57.1;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;3;3;1;51.2;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;3;4;1;53.3;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;3;5;1;55.4;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;3;6;1;36.5;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;4;1;1;52.5;25.7;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;4;2;1;53.6;23.2;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;4;3;1;58.2;27.8;DOMINANTE;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;2;5;1;56.6;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;7;1;1;52.6;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;6;6;1;38.6;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;6;5;1;53.7;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;3;5;1;41.4;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;3;6;1;50.4;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;3;7;1;48.6;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;4;1;1;56.6;28.7;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;4;2;1;50.6;26.3;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;4;3;1;62;27.6;DOMINANTE;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;4;4;1;51;27.7;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;4;5;1;48.3;25.6;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;4;6;1;51.2;26.7;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;4;7;1;50.7;27;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;4;8;1;58.6;27.6;DOMINANTE;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;5;1;1;49.9;27.9;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;5;2;1;46.8;26.2;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;5;3;1;53.3;28.5;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;5;4;1;;;FALHA;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;5;5;1;52.2;28.2;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;5;6;1;49.9;27.3;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;5;7;1;53.7;28.1;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;5;8;1;43.9;22.7;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;6;1;1;57.7;27.9;DOMINANTE;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;6;2;1;57.3;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;6;3;1;43.4;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;6;4;1;46.6;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;4;4;1;59.5;28.5;DOMINANTE;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;3;4;1;45.6;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;4;5;1;45.4;22.8;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;5;1;1;57.5;28.3;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;3;3;1;38;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;3;4;1;53.5;27.7;DOMINANTE;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;3;5;1;51.4;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;3;6;1;44;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;3;7;1;52.5;26.7;DOMINANTE;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;4;1;1;47.9;26.3;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;4;2;1;52.6;25.7;DOMINANTE;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;4;3;1;45.3;25.7;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;4;4;1;52.4;24.1;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;4;5;1;51.1;22.7;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;3;2;1;47;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;4;6;1;48;25.6;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;5;2;1;49.2;26.2;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;5;3;1;49.8;25.2;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;5;4;1;52.3;27.5;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;5;5;1;50.2;27.9;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;5;6;1;50.5;26.5;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;5;7;1;52;27.5;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;6;1;1;48.3;26.9;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;6;2;1;51.3;27.6;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;6;3;1;42.8;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;6;4;1;51.8;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;5;1;1;50.4;26.5;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;3;1;1;48.3;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;2;6;1;52.1;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;2;5;1;47.2;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;5;2;1;51;25.6;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;5;3;1;50.9;26.2;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;5;4;1;55.7;27.3;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;5;5;1;51.3;27.4;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;5;6;1;52;26.1;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;6;1;1;51.9;25.3;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;6;2;1;54;26.1;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;6;3;1;55.8;25.8;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;6;4;1;55.1;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;6;5;1;51.3;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;6;6;1;56.7;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;7;1;1;53;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;7;2;1;51.8;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;7;3;1;56.9;;NORMAL;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;7;4;1;57.7;28.9;DOMINANTE;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;1;1;1;50.9;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;1;2;1;45.7;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;1;3;1;44.3;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;1;4;1;45.1;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;2;1;1;50.1;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;2;2;1;39.7;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;2;3;1;50.1;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;2;4;1;54.4;26.8;DOMINANTE;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_028;400;01/06/2010;26/09/2018;4;6;1;57.9;26.6;DOMINANTE;;0;-5397765001;-2051079579;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;6;5;1;48.3;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;3;3;1;50.9;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;3;1;1;48.8;;NORMAL;;0;-5397123048;-2050665568;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;5;3;1;47.9;28.4;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;5;4;1;51.3;28;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;5;5;1;51.8;25.8;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;5;6;1;41.8;23.3;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;5;7;1;43.3;27.8;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;5;8;1;51.4;27.3;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;6;1;1;47.3;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;6;2;1;44.8;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;6;3;1;44.6;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;6;4;1;43.9;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;5;2;1;44.8;27;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;6;5;1;48.8;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;7;1;1;56.7;29.1;DOMINANTE;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;7;2;1;48.5;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;7;3;1;53.5;29.7;DOMINANTE;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;7;4;1;55.5;28.6;DOMINANTE;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;1;1;1;55.1;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;1;2;1;54.3;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;1;3;1;46.7;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;1;4;1;59.9;28.6;DOMINANTE;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;2;1;1;48.8;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;2;2;1;42.3;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;6;6;1;38.8;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;5;1;1;48.9;28;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;4;8;1;48.5;27.1;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;4;7;1;40;24;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;1;2;1;43.5;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;1;3;1;44.9;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;1;4;1;45.7;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;2;1;1;43.9;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;2;2;1;42.8;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;2;3;1;46.9;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;2;4;1;45.7;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;2;5;1;49.7;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;2;6;1;46.8;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;3;1;1;;;FALHA;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;3;2;1;46.9;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;3;3;1;;;FALHA;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;3;4;1;48.5;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;3;5;1;51.8;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;3;6;1;37.9;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;3;7;1;35.5;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;3;8;1;49.9;;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;4;1;1;52.5;27;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;4;2;1;;;FALHA;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;4;3;1;49.5;27.1;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;4;4;1;48.3;27;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;4;5;1;58.6;29.2;DOMINANTE;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_025;400;01/07/2010;26/09/2018;4;6;1;49.6;28.8;NORMAL;;0;-5397892338;-2051637918;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;2;3;1;43.8;;NORMAL;;0;-5397843354;-2051519347;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;3;2;1;44.3;;NORMAL;;0;-5397123048;-2050665568;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;2;4;1;54.1;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;2;6;1;57.9;29.1;DOMINANTE;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;6;3;1;41.3;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;6;4;1;52.9;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;6;5;1;56.9;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;6;6;1;48.9;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;6;7;1;49.9;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;7;1;1;51.9;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;7;2;1;55.3;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;7;3;1;46.7;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;7;4;1;51.9;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;7;5;1;46.7;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;6;2;1;57.3;;NORMAL;;0;-5397843354;-2051519347;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;1;1;1;41.3;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;1;3;1;41.4;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;1;4;1;53.1;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;1;5;1;49.8;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;2;1;1;53.3;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;2;2;1;54.4;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;2;3;1;44.3;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;2;4;1;50.1;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;2;5;1;44.9;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;2;6;1;54.1;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;2;7;1;49.5;;NORMAL;;0;-5397123048;-2050665568;
T-8;P-8;IFC_12_027;400;01/06/2010;26/09/2018;1;2;1;40.2;;NORMAL;;0;-5397123048;-2050665568;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;6;1;1;50.9;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;5;8;1;51.9;28.7;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;5;7;1;44.7;27.2;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;2;7;1;46.8;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;3;1;1;57.1;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;3;2;1;;;FALHA;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;3;3;1;;;FALHA;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;3;4;1;59.3;28.9;DOMINANTE;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;3;5;1;46.7;;TORTUOSA;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;3;6;1;43.6;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;3;7;1;52.9;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;3;8;1;49.3;;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;4;1;1;51.8;24.4;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;4;2;1;49.8;27.4;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;4;3;1;54.7;29.5;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;4;4;1;51.6;29;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;4;5;1;58.7;31;DOMINANTE;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;4;6;1;30.6;17.4;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;4;7;1;;;FALHA;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;4;8;1;57.1;26.9;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;5;1;1;21.2;36;NORMAL;;0;-5397843354;-2051519347;
